slug,title,description,details,imgUrl,price,discount,mrp,isMember,isAuthDealer,isFeaturedMember,membershipLevel,shopName,isDoorstepDelivery,isDeliveryFree,isTopAd,isUrgentAd,timeStamp,category,isVerified,isJobAd,location,adType,isLocalJob
xiaomi-redmi-note-8-pro-used-for-sale-chattogram-division-502,Xiaomi Redmi Note 8 Pro . (Used),"Chattogram Division, Mobile Phones",,https://i.bikroy-st.com/xiaomi-redmi-note-8-pro-used-for-sale-chattogram-division-502/dc8b80de-9603-4ca3-a0d3-74c0a1e19d21/142/107/cropped.jpg,"Tk 14,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Chattogram Division,for_sale,False
semi-auto-biochemistry-analyzer-for-sale-dhaka-25,Semi Auto Biochemistry Analyzer.,"Dhaka, Medical Equipment & Supplies",,https://i.bikroy-st.com/semi-auto-biochemistry-analyzer-for-sale-dhaka-25/b67a727e-8871-4d4a-b2c6-a08845b3fcee/142/107/cropped.jpg,"Tk 60,000",0,0,False,False,False,free,,False,False,False,False,bump_up, Medical Equipment & Supplies,False,False,Dhaka,for_sale,False
dell-i5-processor-3rd-gen-for-sale-sylhet-3,Dell i5 processor 3rd Gen,"Sylhet, Laptops",,https://i.bikroy-st.com/dell-i5-processor-3rd-gen-for-sale-sylhet-3/ec7535bf-cb0a-42f4-9173-7739b967102c/142/107/cropped.jpg,"Tk 13,500",0,0,True,False,False,premium,NextGen Laptop,False,False,False,False,16 hours, Laptops,True,False,Sylhet,for_sale,False
tvs-apache-rtr-150-2017-for-sale-chattogram-10,TVS Apache RTR 150 2017,"Chattogram, Motorbikes","20,000 km, 150 cc",https://i.bikroy-st.com/tvs-apache-rtr-150-2017-for-sale-chattogram-10/8f2da4d1-eaca-4cbd-b5f8-40da44ce2c20/142/107/cropped.jpg,"Tk 100,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Motorbikes,False,False,Chattogram,for_sale,False
gear-cycle-for-sale-chattogram-263,Gear Cycle,"Chattogram, Bicycles",,https://i.bikroy-st.com/gear-cycle-for-sale-chattogram-263/c3f947b0-7d70-46f5-b86e-2b318521a0a1/142/107/cropped.jpg,"Tk 8,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Bicycles,False,False,Chattogram,for_sale,False
pi-blk-phej-dkssinn-3-kaatthaa-neyyaar-sportts-kmpleksbsundhraa-aa-e-for-sale-dhaka,"পি_ব্লক//ফেজ_দক্ষিণ//৩_কাঠা//নেয়ার_ স্পোর্টস কমপ্লেক্স,বসুন্ধরা আ/এ","Dhaka, Land For Sale",3.0 katha,https://i.bikroy-st.com/pi-blk-phej-dkssinn-3-kaatthaa-neyyaar-sportts-kmpleksbsundhraa-aa-e-for-sale-dhaka/33089317-f10c-4b8c-a72a-766aa1268bea/142/107/cropped.jpg,"Tk 5,500,000 per katha",0,0,True,False,False,premium,L R Real Estate,False,False,False,False,16 hours, Land For Sale,False,False,Dhaka,for_sale,False
gittaar-bikri-hbe-for-sale-khulna-4,গিটার বিক্রি হবে,"Khulna, Musical Instruments",,https://i.bikroy-st.com/gittaar-bikri-hbe-for-sale-khulna-4/5272d7fa-721d-43d0-b503-af944c06d974/142/107/cropped.jpg,"Tk 2,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Musical Instruments,False,False,Khulna,for_sale,False
toyota-c-hr-g-led-2016-for-sale-dhaka,Toyota C-HR G LED 2016,"Dhaka, Cars","70,605 km",https://i.bikroy-st.com/toyota-c-hr-g-led-2016-for-sale-dhaka/298eed3e-f937-4fcb-9ebf-d1231ac43cb8/142/107/cropped.jpg,"Tk 2,780,000",0,0,True,False,False,premium,Dream Car House,False,False,False,False,16 hours, Cars,False,False,Dhaka,for_sale,False
dell-laptop-sell-only-6500-for-sale-khulna,DELL LAPTOP SELL,"Khulna, Laptops",,https://i.bikroy-st.com/dell-laptop-sell-only-6500-for-sale-khulna/31cfd694-1225-4216-bfb3-afa5425eff4d/142/107/cropped.jpg,"Tk 6,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Laptops,False,False,Khulna,for_sale,False
oneplus-9r-one-plus-12-256-used-for-sale-rajshahi-2,OnePlus 9R 12/256 (Used),"Rajshahi, Mobile Phones",,https://i.bikroy-st.com/oneplus-9r-one-plus-12-256-used-for-sale-rajshahi-2/17aef7ad-ebf2-4301-9fdf-e827857d9af4/142/107/cropped.jpg,"Tk 29,200",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Rajshahi,for_sale,False
toyota-allion-a-15-power-seat-2012-for-sale-dhaka,Toyota Allion A-15 Power Seat 2012,"Dhaka, Cars","48,359 km",https://i.bikroy-st.com/toyota-allion-a-15-power-seat-2012-for-sale-dhaka/7990b362-0936-4d97-b74e-8bfc1cce4460/142/107/cropped.jpg,"Tk 2,490,000",0,0,True,False,False,premium,Pabna Enterprise,False,False,False,False,16 hours, Cars,False,False,Dhaka,for_sale,False
biddaal-for-sale-dhaka-44,বিড়াল,"Dhaka, Pets",,https://i.bikroy-st.com/biddaal-for-sale-dhaka-44/c359d9cd-0c85-4107-aa08-15e6981f9173/142/107/cropped.jpg,"Tk 38,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Pets,False,False,Dhaka,for_sale,False
samsung-note-10-lite-box-nei-used-for-sale-rangpur-division-3,Samsung Note 10 Lite Mobile (Used),"Rangpur Division, Mobile Phones",,https://i.bikroy-st.com/samsung-note-10-lite-box-nei-used-for-sale-rangpur-division-3/e9421f52-ed85-401f-89ab-07431442eccd/142/107/cropped.jpg,"Tk 26,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Rangpur Division,for_sale,False
suzuki-gsx-r-100-2022-for-sale-dhaka,Suzuki GSX r-100 2022,"Dhaka, Motorbikes","6,000 km, 150 cc",https://i.bikroy-st.com/suzuki-gsx-r-100-2022-for-sale-dhaka/e046eec2-0e47-4051-940f-6136fd1fa1bd/142/107/cropped.jpg,"Tk 360,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Motorbikes,False,False,Dhaka,for_sale,False
walton-primo-e8-1-gb-8gb-used-for-sale-khulna,Walton Primo E8 1 gb 8gb (Used),"Khulna, Mobile Phones",,https://i.bikroy-st.com/walton-primo-e8-1-gb-8gb-used-for-sale-khulna/c7205032-cd9f-4476-8838-05849714af05/142/107/cropped.jpg,"Tk 1,600",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Khulna,for_sale,False
official-use-computer-set-ddr-3-pc-hdd-320gbled-17monitormousekey-for-sale-dhaka,"Official USE_Computer Set-DDR-3 PC_HDD-320GB+LED-17""Monitor+Mouse+Key","Dhaka, Desktop Computers",,https://i.bikroy-st.com/official-use-computer-set-ddr-3-pc-hdd-320gbled-17monitormousekey-for-sale-dhaka/d4d76541-04fd-4c69-820f-1860c41021be/142/107/cropped.jpg,"Tk 3,700",0,0,True,False,False,premium,R Computer Plus,False,False,False,False,16 hours, Desktop Computers,True,False,Dhaka,for_sale,False
asus-i3-6th-gen-for-sale-sylhet,ASUS i3 6th Gen,"Sylhet, Laptops",,https://i.bikroy-st.com/asus-i3-6th-gen-for-sale-sylhet/1a470521-c1a8-4e7b-8c56-3bac749a3ad9/142/107/cropped.jpg,"Tk 20,000",0,0,True,False,False,premium,NextGen Laptop,False,False,False,False,16 hours, Laptops,True,False,Sylhet,for_sale,False
vivo-y12a-used-for-sale-khulna-division-52,Vivo Y12a (Used),"Khulna Division, Mobile Phones",,https://i.bikroy-st.com/vivo-y12a-used-for-sale-khulna-division-52/18827bd9-f889-472f-84e2-63c4e4939c71/142/107/cropped.jpg,"Tk 9,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Khulna Division,for_sale,False
dell-inspiron-15-n5110core-i5-2nd-gen-for-sale-dhaka-division,Dell Inspiron 15 N5110.core i5. 2nd gen,"Dhaka Division, Laptops",,https://i.bikroy-st.com/dell-inspiron-15-n5110core-i5-2nd-gen-for-sale-dhaka-division/61275547-5b68-401f-b69d-b480272d0471/142/107/cropped.jpg,"Tk 16,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Laptops,False,False,Dhaka Division,for_sale,False
akij-ponkhiraj-e-bike-2022-for-sale-dhaka,Akij Ponkhiraj e bike 2022,"Dhaka, Motorbikes","1,234 km, 60 cc",https://i.bikroy-st.com/akij-ponkhiraj-e-bike-2022-for-sale-dhaka/96d62801-57bf-498e-87b0-a4e461bfd8a2/142/107/cropped.jpg,"Tk 59,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Motorbikes,False,False,Dhaka,for_sale,False
maadaarbordd-remhaarddddisk-kmbo-for-sale-dhaka,"মাদারবোর্ড, রেম,হার্ডডিস্ক কমবো","Dhaka, Laptop & Computer Accessories",,https://i.bikroy-st.com/maadaarbordd-remhaarddddisk-kmbo-for-sale-dhaka/0cdc5a72-8bb8-4d67-996a-6bcc6000b302/142/107/cropped.jpg,"Tk 4,200",0,0,False,False,False,free,,False,False,False,False,16 hours, Laptop & Computer Accessories,False,False,Dhaka,for_sale,False
xiaomi-poco-x3-nfc-used-for-sale-chattogram-302,Xiaomi Poco X3 NFC Mobile (Used),"Chattogram, Mobile Phones",,https://i.bikroy-st.com/xiaomi-poco-x3-nfc-used-for-sale-chattogram-302/12b1a3c8-344e-4d93-8e40-021b04c45e0a/142/107/cropped.jpg,"Tk 16,800",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Chattogram,for_sale,False
asus-p7h55-phaar-jenaareshn-for-sale-dhaka-9,Asus P7H55 ফার জেনারেশন,"Dhaka, Desktop Computers",,https://i.bikroy-st.com/asus-p7h55-phaar-jenaareshn-for-sale-dhaka-9/7d86c6a9-e430-4873-97b9-05c0925a18d9/142/107/cropped.jpg,"Tk 10,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Desktop Computers,False,False,Dhaka,for_sale,False
giirin-uplaain-lbbaatt-for-sale-dhaka,love bird,"Dhaka, Pets",,https://i.bikroy-st.com/giirin-uplaain-lbbaatt-for-sale-dhaka/ce88ddca-46cd-4f6a-a07f-c5b019e184cf/142/107/cropped.jpg,"Tk 5,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Pets,False,False,Dhaka,for_sale,False
samsung-galaxy-s21-ultra-12-256-gb-5g-duel-used-for-sale-dhaka-2,Samsung Galaxy S21 Ultra 12/256 gb 5G duel (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/samsung-galaxy-s21-ultra-12-256-gb-5g-duel-used-for-sale-dhaka-2/664165c4-53e0-48a2-8f53-3363fc7ee7e0/142/107/cropped.jpg,"Tk 61,990",0,0,True,False,False,premium,Western Mobile fair,False,False,False,False,16 hours, Mobile Phones,True,False,Dhaka,for_sale,False
ntuner-mti-aache-for-sale-rajshahi-division-1,internet line cable,"Rajshahi Division, Laptop & Computer Accessories",,https://i.bikroy-st.com/ntuner-mti-aache-for-sale-rajshahi-division-1/f5b0cd7e-7448-4f5a-9e4f-1d3aed79e694/142/107/cropped.jpg,Tk 530,0,0,False,False,False,free,,False,False,False,False,16 hours, Laptop & Computer Accessories,False,False,Rajshahi Division,for_sale,False
lifan-kpt-3-2012-for-sale-dhaka,Lifan KPT . 2012,"Dhaka, Motorbikes","15,000 km, 125 cc",https://i.bikroy-st.com/lifan-kpt-3-2012-for-sale-dhaka/1fb6fdcd-c6ec-4d19-b933-86b2ba25c4df/142/107/cropped.jpg,"Tk 30,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Motorbikes,False,False,Dhaka,for_sale,False
asus-i5-6th-gen-good-condition-for-sale-sylhet-3,"ASUS i5 6th Gen, Good Condition","Sylhet, Laptops",,https://i.bikroy-st.com/asus-i5-6th-gen-good-condition-for-sale-sylhet-3/c8cd4e1e-0872-4673-9d16-f039f94d7675/142/107/cropped.jpg,"Tk 22,500",0,0,True,False,False,premium,NextGen Laptop,False,False,False,False,16 hours, Laptops,True,False,Sylhet,for_sale,False
toyota-hilux-double-cabin-2005-for-sale-dhaka-39,Toyota Hilux double cabin 2005,"Dhaka, Vans","68,000 km",https://i.bikroy-st.com/toyota-hilux-double-cabin-2005-for-sale-dhaka-39/c9ae13c9-ee8b-4e4c-99ce-0f81fd721917/142/107/cropped.jpg,"Tk 1,178,000",0,0,True,False,False,plus,Engineer Tusher Hawlader,False,False,False,False,bump_up, Vans,True,False,Dhaka,for_sale,False
toyota-premio-gsuperiorpkg-2011-for-sale-chattogram,"Toyota Premio G,Superior,Pkg, 2011","Chattogram, Cars","63,000 km",https://i.bikroy-st.com/toyota-premio-gsuperiorpkg-2011-for-sale-chattogram/5ed11bba-cb5d-4ea1-87c2-7b45414dae42/142/107/cropped.jpg,"Tk 2,050,000",0,0,True,False,False,premium,CAR BAZAR ,False,False,False,False,16 hours, Cars,False,False,Chattogram,for_sale,False
google-pixel-7-8-128-orginal-used-for-sale-dhaka,Google Pixel 7 8/128 Orginal (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/google-pixel-7-8-128-orginal-used-for-sale-dhaka/0efc751f-09bd-40ee-af7a-8d93b67c413b/142/107/cropped.jpg,"Tk 55,499",0,0,True,False,False,premium,Authentic Trade BD,False,False,False,False,16 hours, Mobile Phones,True,False,Dhaka,for_sale,False
cpu-sell-for-sale-barishal-division-1,Cpu Sell,"Barishal Division, Desktop Computers",,https://i.bikroy-st.com/cpu-sell-for-sale-barishal-division-1/3569a299-38b5-4d57-8b7f-5e44bbb1f71b/142/107/cropped.jpg,"Tk 18,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Desktop Computers,False,False,Barishal Division,for_sale,False
nokia-230-full-fresh-used-for-sale-khulna-5,Nokia 230 . (Used),"Khulna, Mobile Phones",,https://i.bikroy-st.com/nokia-230-full-fresh-used-for-sale-khulna-5/3adef9c4-2fca-462f-ad69-e153e47520f8/142/107/cropped.jpg,"Tk 1,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Khulna,for_sale,False
xiaomi-redmi-note-9-kon-smsyaa-nei-used-for-sale-dhaka-division,Xiaomi Redmi Note 9 . (Used),"Dhaka Division, Mobile Phones",,https://i.bikroy-st.com/xiaomi-redmi-note-9-kon-smsyaa-nei-used-for-sale-dhaka-division/0d436c7a-e794-47b4-b345-d1dbf83c65e8/142/107/cropped.jpg,"Tk 12,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Dhaka Division,for_sale,False
oppo-a31-used-for-sale-khulna-division-93,OPPO A31 (Used),"Khulna Division, Mobile Phones",,https://i.bikroy-st.com/oppo-a31-used-for-sale-khulna-division-93/9b99072d-e1d3-47f7-bfcb-8c0afdbbc7ce/142/107/cropped.jpg,"Tk 12,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Khulna Division,for_sale,False
intel-pisi-250gb-2gb-ram-core-2dou-and-hi-power-17-led-for-sale-dhaka,"Intel পিসি 250GB 2GB RAM Core 2Dou & Hi-Power 17"" LED","Dhaka, Desktop Computers",,https://i.bikroy-st.com/intel-pisi-250gb-2gb-ram-core-2dou-and-hi-power-17-led-for-sale-dhaka/19197f15-cfdc-4845-8a4c-cfaf48d4f45d/142/107/cropped.jpg,"Tk 5,399",0,0,True,False,False,premium,PC TECH,False,False,False,False,16 hours, Desktop Computers,False,False,Dhaka,for_sale,False
apple-iphone-xr-white-used-for-sale-sylhet-11,Apple iPhone XR WHITe (Used),"Sylhet, Mobile Phones",,https://i.bikroy-st.com/apple-iphone-xr-white-used-for-sale-sylhet-11/2888da45-ebda-42a5-a55d-4a87c9933985/142/107/cropped.jpg,"Tk 32,000",0,0,True,False,False,premium,Hi TECH DOT COM 2,False,False,False,False,16 hours, Mobile Phones,False,False,Sylhet,for_sale,False
55-inch-samsung-au8100-uhd-4k-smart-tv-for-sale-dhaka-40,55 Inch Samsung AU8100 UHD 4K Smart TV,"Dhaka, TVs",,https://i.bikroy-st.com/55-inch-samsung-au8100-uhd-4k-smart-tv-for-sale-dhaka-40/9dba592c-1aa8-4359-83e2-deb1acfa7a75/142/107/cropped.jpg,"Tk 66,000",0,0,True,False,False,premium,Chowdhury Electronics,False,False,False,False,16 hours, TVs,False,False,Dhaka,for_sale,False
moner-aannde-sophaa-kinun-aaji-for-sale-khulna,মোনের আনন্দে সোফা কিনুন আজই,"Khulna, Living Room Furniture",,https://i.bikroy-st.com/moner-aannde-sophaa-kinun-aaji-for-sale-khulna/6acabbf8-79f0-4121-8dad-cb3bb36d34b2/142/107/cropped.jpg,"Tk 9,999",0,0,True,False,False,plus,Kira Haq Furniture,False,False,False,False,16 hours, Living Room Furniture,False,False,Khulna,for_sale,False
saarkitt-for-sale-sylhet-1,সারকিট,"Sylhet, Other Electronics",,https://i.bikroy-st.com/saarkitt-for-sale-sylhet-1/6fc18025-9364-4cb6-b003-477a02b44e88/142/107/cropped.jpg,Tk 500,0,0,False,False,False,free,,False,False,False,False,16 hours, Other Electronics,False,False,Sylhet,for_sale,False
oneplus-7t-pro-8-256-used-for-sale-dhaka-division-13,OnePlus 7T Pro 8/256 (Used),"Dhaka Division, Mobile Phones",,https://i.bikroy-st.com/oneplus-7t-pro-8-256-used-for-sale-dhaka-division-13/06c9a7b7-61e0-485c-bd59-c64b272c9c86/142/107/cropped.jpg,"Tk 29,999",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Dhaka Division,for_sale,False
samsung-galaxy-m21-6128-m21-used-for-sale-dhaka-7,Samsung Galaxy M21 6+128GB (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/samsung-galaxy-m21-6128-m21-used-for-sale-dhaka-7/2d0618d2-76ec-41b9-9af3-3921cd58fab3/142/107/cropped.jpg,"Tk 8,700",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Dhaka,for_sale,False
oppo-f17-good-used-for-sale-dhaka-division-5,OPPO F17 Good (Used),"Dhaka Division, Mobile Phones",,https://i.bikroy-st.com/oppo-f17-good-used-for-sale-dhaka-division-5/8af87fb5-dcd8-4c3d-a9d8-c0c4d83ac471/142/107/cropped.jpg,"Tk 14,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Dhaka Division,for_sale,False
samsung-galaxy-a50s-2021-used-for-sale-khulna-division-1,Samsung Galaxy A50s 2021 (Used),"Khulna Division, Mobile Phones",,https://i.bikroy-st.com/samsung-galaxy-a50s-2021-used-for-sale-khulna-division-1/24749517-0031-4c3d-95f6-6b55a4ba52b9/142/107/cropped.jpg,"Tk 8,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Khulna Division,for_sale,False
m10-tws-bluetooth-51-in-ear-9d-mini-touch-sports-binaural-earphones-for-sale-rangpur,M10 TWS Bluetooth 5.1 In-Ear 9D Mini Touch Sports Binaural Earphones,"Rangpur, Audio & Sound Systems",,https://i.bikroy-st.com/m10-tws-bluetooth-51-in-ear-9d-mini-touch-sports-binaural-earphones-for-sale-rangpur/622c0a71-9fe5-45eb-98ee-b1e156cc3e4d/142/107/cropped.jpg,Tk 600,0,0,False,False,False,free,,False,False,False,False,16 hours, Audio & Sound Systems,False,False,Rangpur,for_sale,False
monitor-xiaomi-redmi-rmmnt215nf-2145-fhd-for-sale-dhaka,"Monitor Xiaomi Redmi RMMNT215NF 21.45"" FHD","Dhaka, Laptop & Computer Accessories",,https://i.bikroy-st.com/monitor-xiaomi-redmi-rmmnt215nf-2145-fhd-for-sale-dhaka/75cdda96-93c5-4244-ae6a-a62dba9cc9ba/142/107/cropped.jpg,"Tk 8,700",0,0,True,False,False,premium,AR Computers,False,False,False,False,bump_up, Laptop & Computer Accessories,False,False,Dhaka,for_sale,False
2-tone-for-sale-dhaka,2 ton AC,"Dhaka, ACs & Home Electronics",,https://i.bikroy-st.com/2-tone-for-sale-dhaka/a0f742e2-95d7-4fb7-81c3-c78d65603da2/142/107/cropped.jpg,"Tk 35,000",0,0,False,False,False,free,,False,False,False,False,bump_up, ACs & Home Electronics,False,False,Dhaka,for_sale,False
samsung-galaxy-m31-used-for-sale-dhaka-866,Samsung Galaxy M31 (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/samsung-galaxy-m31-used-for-sale-dhaka-866/86944b1d-59c5-4868-8abf-122a744f54ba/142/107/cropped.jpg,"Tk 10,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Dhaka,for_sale,False
tvs-apache-rtr-2019-2019-for-sale-dhaka-15,TVS Apache RTR . 2019,"Dhaka, Motorbikes","19,000 km, 160 cc",https://i.bikroy-st.com/tvs-apache-rtr-2019-2019-for-sale-dhaka-15/2e75a072-c81e-4486-a56c-25fdfa355e11/142/107/cropped.jpg,"Tk 140,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Motorbikes,False,False,Dhaka,for_sale,False
xiaomi-pocophone-f1-used-for-sale-dhaka-3114,Xiaomi Pocophone F1 (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/xiaomi-pocophone-f1-used-for-sale-dhaka-3114/6e35ffa5-898a-4478-b1d8-c159700924aa/142/107/cropped.jpg,"Tk 11,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Dhaka,for_sale,False
computer-for-sale-khulna-division-860,desktop sale,"Khulna Division, Desktop Computers",,https://i.bikroy-st.com/computer-for-sale-khulna-division-860/9714f74f-6a7e-4fe2-91ac-e908a034087f/142/107/cropped.jpg,"Tk 16,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Desktop Computers,False,False,Khulna Division,for_sale,False
saarkitt-for-sale-sylhet,সারকিট,"Sylhet, ACs & Home Electronics",,https://i.bikroy-st.com/saarkitt-for-sale-sylhet/4afb1eff-a4cb-4394-9331-c29c842c2599/142/107/cropped.jpg,Tk 500,0,0,False,False,False,free,,False,False,False,False,16 hours, ACs & Home Electronics,False,False,Sylhet,for_sale,False
laabhbaadd-paakhi-for-sale-rajshahi-2,লাভবাড পাখি,"Rajshahi, Pets",,https://i.bikroy-st.com/laabhbaadd-paakhi-for-sale-rajshahi-2/db7c8488-2019-4fbe-aaf3-798b02ff5db7/142/107/cropped.jpg,"Tk 4,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Pets,False,False,Rajshahi,for_sale,False
vivo-v25e-88-128gb-like-used-for-sale-dhaka,Vivo V25e 8+8/128GB Like (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/vivo-v25e-88-128gb-like-used-for-sale-dhaka/4c09aa1f-0c7f-47f6-a19c-01b450ebe3fd/142/107/cropped.jpg,"Tk 24,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Dhaka,for_sale,False
baby-carrier-bag-for-sale-dhaka-178,Baby Carrier Bag,"Dhaka, Children's Items",,https://i.bikroy-st.com/baby-carrier-bag-for-sale-dhaka-178/65d316ab-6c26-4af0-8e45-d2b2fe008640/142/107/cropped.jpg,"Tk 1,500",0,0,False,False,False,free,,False,False,False,False,16 hours," ""Childrens Items""",False,False,Dhaka,for_sale,False
toyota-ist-ghidselection-2004-for-sale-chattogram,"Toyota ist G,Hid,Selection, 2004","Chattogram, Cars","73,000 km",https://i.bikroy-st.com/toyota-ist-ghidselection-2004-for-sale-chattogram/747aeb52-6eed-4dc9-8aba-c7759e52d728/142/107/cropped.jpg,"Tk 820,000",0,0,True,False,False,premium,CAR BAZAR ,False,False,False,False,16 hours, Cars,False,False,Chattogram,for_sale,False
ntun-borkaa-for-sale-dhaka-division,নতুন বোরকা,"Dhaka Division, Traditional Wear",,https://i.bikroy-st.com/ntun-borkaa-for-sale-dhaka-division/36345287-31c5-4427-bc7a-6b82045ec652/142/107/cropped.jpg,"Tk 1,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Traditional Wear,False,False,Dhaka Division,for_sale,False
xiaomi-redmi-10c-new-for-sale-dhaka-49,Xiaomi Redmi 10C (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/xiaomi-redmi-10c-new-for-sale-dhaka-49/b9c88587-0614-4e11-ba7e-56220cfeda2c/142/107/cropped.jpg,"Tk 11,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Dhaka,for_sale,False
sony-s40r-51-600w-home-theater-for-sale-dhaka,Sony s40r 5.1 600w home theater,"Dhaka, Audio & Sound Systems",,https://i.bikroy-st.com/sony-s40r-51-600w-home-theater-for-sale-dhaka/0735e487-4961-4201-b760-71bac5c4f4ad/142/107/cropped.jpg,"Tk 39,200",0,0,False,False,False,free,,False,False,False,False,16 hours, Audio & Sound Systems,False,False,Dhaka,for_sale,False
75-inch-samsung-bu8100-uhd-4k-smart-tv-for-sale-dhaka-6,75 Inch Samsung BU8100 UHD 4K Smart TV,"Dhaka, TVs",,https://i.bikroy-st.com/75-inch-samsung-bu8100-uhd-4k-smart-tv-for-sale-dhaka-6/69e01829-6b7a-4a47-9c6e-6a375a13ec27/142/107/cropped.jpg,"Tk 145,000",0,0,True,False,False,premium,Chowdhury Electronics,False,False,False,False,16 hours, TVs,False,False,Dhaka,for_sale,False
nissan-x-trail-extremely-fresh-2011-for-sale-chattogram-1,Nissan X-Trail Extremely Fresh 2011,"Chattogram, Cars","48,000 km",https://i.bikroy-st.com/nissan-x-trail-extremely-fresh-2011-for-sale-chattogram-1/b88de866-bfb3-4ef9-bfd7-11e1b78c51dc/142/107/cropped.jpg,"Tk 2,250,000",0,0,True,False,False,premium,CAR BAZAR ,False,False,False,False,16 hours, Cars,False,False,Chattogram,for_sale,False
realme-c25s-4-128-used-for-sale-chattogram-40,Realme C25s 4/128 (Used),"Chattogram, Mobile Phones",,https://i.bikroy-st.com/realme-c25s-4-128-used-for-sale-chattogram-40/79f1b99d-22f0-482d-b9b3-9a528e17003f/142/107/cropped.jpg,"Tk 9,800",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Chattogram,for_sale,False
vivo-y21t-4-and-128gb-with-box-used-for-sale-rangpur,Vivo Y21T 4&128GB With-Box (Used),"Rangpur, Mobile Phones",,https://i.bikroy-st.com/vivo-y21t-4-and-128gb-with-box-used-for-sale-rangpur/41f682ba-0d17-4fff-8549-d23463c4b96b/142/107/cropped.jpg,"Tk 13,990",0,0,True,False,False,premium,City Technology,False,False,False,False,16 hours, Mobile Phones,True,False,Rangpur,for_sale,False
google-pixel-5-5g-used-for-sale-dhaka-1,Google Pixel 5 5G (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/google-pixel-5-5g-used-for-sale-dhaka-1/66f60a30-97a8-4622-bda7-ea721bc59861/142/107/cropped.jpg,"Tk 26,900",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Dhaka,for_sale,False
samsung-galaxy-a52-2022-used-for-sale-khulna-12,Samsung Galaxy A52 2022 (Used),"Khulna, Mobile Phones",,https://i.bikroy-st.com/samsung-galaxy-a52-2022-used-for-sale-khulna-12/3c44c4fb-cd59-47bf-8592-d040040e9dbb/142/107/cropped.jpg,"Tk 29,000",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Khulna,for_sale,False
walton-primo-s8-valo-pon-used-for-sale-khulna,Walton Primo S8 . (Used),"Khulna, Mobile Phones",,https://i.bikroy-st.com/walton-primo-s8-valo-pon-used-for-sale-khulna/5abd39dd-9a9d-4c28-96c5-6a31c8387f5b/142/107/cropped.jpg,"Tk 11,500",0,0,False,False,False,free,,False,False,False,False,16 hours, Mobile Phones,False,False,Khulna,for_sale,False
